mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_final_estimator,param_final_estimator__bootstrap,param_final_estimator__max_depth,param_final_estimator__min_samples_leaf,param_final_estimator__min_samples_split,param_final_estimator__n_estimators,param_passthrough,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
87.32539668083191,1.1069042911068327,1.0905949115753173,0.05810324155984595,RandomForestClassifier(),True,10,4,2,300,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.8071216617210683,0.8189910979228486,0.798219584569733,0.805940594059406,0.801980198019802,0.8064506272585715,0.007010115932280036,39,0.8472983555207517,0.8569194683346364,0.8403755868544601,0.846875,0.8461538461538461,0.8475244513727388,0.005323984836585113,51
87.33065514564514,1.17931836853556,1.0186589241027832,0.038370136003368,RandomForestClassifier(),True,10,4,10,100,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': True}",0.7962413452027696,0.8219584569732937,0.8100890207715133,0.799009900990099,0.810891089108911,0.8076379626093173,0.0092303132404243,29,0.8444108761329305,0.8646616541353384,0.8534351145038168,0.8453922315308454,0.8571428571428571,0.8530085466891576,0.0075498025373443405,13
84.93594436645508,1.247279727780857,1.073840856552124,0.04265917625222942,RandomForestClassifier(),True,10,4,10,100,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.8100890207715133,0.8160237388724035,0.7903066271018794,0.8,0.7980198019801981,0.8028878377451989,0.009107504331107115,63,0.8497652582159625,0.8537735849056604,0.8341158059467919,0.8419405320813772,0.8440366972477065,0.8447263756794998,0.006753711615746288,59
89.86375379562378,1.8190833490595844,1.0485188484191894,0.032294078940223105,RandomForestClassifier(),True,10,4,10,300,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': True}",0.8150346191889218,0.8170128585558852,0.7972304648862513,0.7960396039603961,0.8,0.8050635093182908,0.009062412028297526,48,0.8555984555984556,0.8601662887377173,0.8431522570772763,0.843939393939394,0.8488023952095808,0.8503317581124847,0.0066212174220776215,39
86.70052089691163,1.137437598775581,1.1059460163116455,0.06841438867739064,RandomForestClassifier(),True,10,4,10,300,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 10, 'final_estimator__min_samples_leaf': 4, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.8011869436201781,0.8170128585558852,0.7952522255192879,0.801980198019802,0.800990099009901,0.8032844649450108,0.007271182631343399,62,0.8430913348946136,0.8551292090837901,0.838659392049883,0.8442367601246106,0.8464476699770818,0.8455128732259958,0.005437099908314231,55
85.90766110420228,1.5448923800295862,1.022812843322754,0.007796158779317629,RandomForestClassifier(),True,30,1,2,100,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': True}",0.8090999010880316,0.8219584569732937,0.7972304648862513,0.804950495049505,0.800990099009901,0.8068458834013965,0.008530058109570372,34,0.8507347254447022,0.860248447204969,0.8414539829853055,0.8450039339103068,0.8464476699770818,0.848777751904473,0.0064608849445999105,47
86.34275388717651,1.7005602226268872,1.0042065143585206,0.04434578921164377,RandomForestClassifier(),True,30,1,2,100,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.7942631058358062,0.8090999010880316,0.7912957467853611,0.8,0.802970297029703,0.7995258101477803,0.00631161727059864,79,0.8338658146964856,0.8442292171105731,0.8316041500399042,0.8401898734177216,0.8446526151444185,0.8389083340818206,0.0053240775815330535,79
90.5007697582245,0.572264620469595,1.0843873023986816,0.033103064520299236,RandomForestClassifier(),True,30,1,2,300,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': True}",0.8199802176063303,0.8249258160237388,0.8041543026706232,0.802970297029703,0.805940594059406,0.8115942454779603,0.009052561095425278,7,0.8589147286821706,0.86415963161934,0.8465116279069768,0.8453768453768454,0.8515151515151516,0.8532955970200968,0.007231884113018057,9
88.01751866340638,0.399247571429199,1.046358871459961,0.026592495760811546,RandomForestClassifier(),True,30,1,2,300,False,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.7942631058358062,0.8051434223541049,0.7893175074183977,0.7950495049504951,0.801980198019802,0.797150747715721,0.005680137119037093,82,0.834920634920635,0.8417670682730923,0.8305489260143198,0.8358445678033307,0.84399375975039,0.8374149913523536,0.004859046501464255,82
85.48449325561523,1.0525637040053835,1.0634371280670165,0.03348674255220034,RandomForestClassifier(),True,30,1,10,100,True,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': True, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': True}",0.8219584569732937,0.8189910979228486,0.8041543026706232,0.7900990099009901,0.7960396039603961,0.8062484942856303,0.01247870026233334,40,0.8606811145510835,0.8584686774941995,0.8486238532110092,0.8356589147286821,0.8432267884322678,0.8493318696834484,0.00934889958914924,45
