mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.008348178863525391,0.0028565606023360983,0.04423103332519531,0.005808522885713408,euclidean,1,distance,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.7430830039525692,0.7154150197628458,0.7114624505928854,0.7485148514851485,0.7346534653465346,0.7504950495049505,0.7386138613861386,0.7326732673267327,0.7485148514851485,0.7108910891089109,0.7334316909951865,0.01477687055738545,14,0.7833333333333333,0.7654723127035831,0.7550335570469798,0.7886855241264559,0.7759197324414716,0.7878787878787878,0.7864077669902912,0.7775947281713345,0.7934959349593496,0.759075907590759,0.7772897585242345,0.012621406100505805,12
0.012850522994995117,0.0037160545226620906,0.06284933090209961,0.010918444338928012,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.7430830039525692,0.7154150197628458,0.7114624505928854,0.7485148514851485,0.7346534653465346,0.7504950495049505,0.7386138613861386,0.7326732673267327,0.7485148514851485,0.7108910891089109,0.7334316909951865,0.01477687055738545,14,0.7833333333333333,0.7654723127035831,0.7550335570469798,0.7886855241264559,0.7759197324414716,0.7878787878787878,0.7864077669902912,0.7775947281713345,0.7934959349593496,0.759075907590759,0.7772897585242345,0.012621406100505805,12
0.012252616882324218,0.0037324641357175895,0.04649486541748047,0.007940158091608474,euclidean,2,distance,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'}",0.7430830039525692,0.7154150197628458,0.7114624505928854,0.7485148514851485,0.7346534653465346,0.7504950495049505,0.7386138613861386,0.7326732673267327,0.7485148514851485,0.7108910891089109,0.7334316909951865,0.01477687055738545,14,0.7833333333333333,0.7654723127035831,0.7550335570469798,0.7886855241264559,0.7759197324414716,0.7878787878787878,0.7864077669902912,0.7775947281713345,0.7934959349593496,0.759075907590759,0.7772897585242345,0.012621406100505805,12
0.012732267379760742,0.0030649628935126207,0.05113556385040283,0.0165188715869671,euclidean,2,uniform,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}",0.691699604743083,0.6699604743083004,0.6739130434782609,0.6871287128712872,0.6534653465346535,0.7029702970297029,0.6811881188118812,0.6752475247524753,0.693069306930693,0.6633663366336634,0.6792008766094,0.014220977463961402,18,0.7,0.6806883365200764,0.6808510638297872,0.694980694980695,0.6548323471400395,0.7191011235955056,0.7001862197392924,0.6928838951310862,0.7069943289224953,0.6755725190839694,0.6906090528942948,0.017274786612379394,20
0.011647176742553712,0.0033697736431874863,0.04361889362335205,0.005515581818685569,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.7549407114624506,0.7351778656126482,0.7312252964426877,0.7405940594059406,0.7247524752475247,0.7643564356435644,0.7346534653465346,0.7445544554455445,0.7485148514851485,0.7287128712871287,0.7407482487379171,0.011803308190291757,12,0.7987012987012987,0.7824675324675324,0.7740863787375415,0.7848932676518884,0.7725040916530278,0.8058727569331158,0.7866242038216561,0.7942583732057417,0.7987321711568938,0.7750410509031199,0.7873181125231816,0.011079031788612356,11
0.012940239906311036,0.007913364237338228,0.04885122776031494,0.018165391897631472,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.7252964426877471,0.6936758893280632,0.6996047430830039,0.6811881188118812,0.6732673267326733,0.7227722772277227,0.695049504950495,0.697029702970297,0.7049504950495049,0.6792079207920793,0.6972042421633466,0.016368094960492467,17,0.7761674718196457,0.7495961227786753,0.7508196721311475,0.7390599675850892,0.729064039408867,0.77491961414791,0.759375,0.7582938388625592,0.7675507020280812,0.7352941176470589,0.7540140546409033,0.015441501364736147,17
0.011582016944885254,0.0032054432983237516,0.04873726367950439,0.00704667429975802,euclidean,4,distance,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'distance'}",0.7430830039525692,0.7292490118577075,0.7312252964426877,0.7663366336633664,0.7425742574257426,0.7623762376237624,0.7485148514851485,0.7544554455445545,0.7485148514851485,0.7465346534653465,0.7472864242946033,0.011263979623363868,10,0.7868852459016393,0.7793880837359098,0.7755775577557755,0.805921052631579,0.7868852459016393,0.8032786885245902,0.7987321711568938,0.8012820512820513,0.7993680884676145,0.7908496732026143,0.7928167858560308,0.00991212476639707,9
0.009523463249206544,0.0019393721509382816,0.04532201290130615,0.004122723694563148,euclidean,4,uniform,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'}",0.7055335968379447,0.6561264822134387,0.6719367588932806,0.6673267326732674,0.6297029702970297,0.6851485148514852,0.6752475247524753,0.6693069306930693,0.6514851485148515,0.6475247524752475,0.6659339412202089,0.020074763999148617,20,0.7372134038800705,0.6847826086956522,0.6981818181818182,0.6967509025270758,0.6530612244897959,0.7215411558669002,0.7152777777777778,0.7085514834205934,0.6901408450704225,0.6798561151079137,0.6985357335018019,0.022551309322645263,19
0.009313201904296875,0.0016149253309111927,0.04489941596984863,0.0030869868137432307,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.7450592885375494,0.7193675889328063,0.7351778656126482,0.7445544554455445,0.7306930693069307,0.7603960396039604,0.7445544554455445,0.7148514851485148,0.7603960396039604,0.7465346534653465,0.7401584941102806,0.014524276261171353,13,0.7929373996789727,0.7717041800643086,0.7838709677419354,0.7942583732057417,0.7799352750809061,0.8064,0.7981220657276995,0.775,0.8124031007751938,0.799373040752351,0.791400440302711,0.01276883412465406,10
0.011740374565124511,0.002674785124796999,0.040112757682800294,0.007607126772218009,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.7035573122529645,0.6620553359683794,0.6739130434782609,0.6792079207920793,0.6613861386138614,0.697029702970297,0.700990099009901,0.6534653465346535,0.689108910891089,0.6693069306930693,0.6790020741204554,0.01697984244657453,19,0.7619047619047619,0.7290015847860539,0.7376788553259142,0.7452830188679245,0.7255216693418941,0.7605633802816901,0.7680491551459293,0.7286821705426356,0.7603053435114504,0.7450381679389313,0.7462028107647185,0.014947729811013425,18
